,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User Name,User ID,Tweet,Image URL,Location,Cleaned_Tweet,scores,label
2938,3234,3234,3234,2022-11-12 15:34:35+00:00,stand_george,1352076509461291012,"@MoneyT2010 @amaddrose I’m ALL FOR #studentloanforgiveness to help the youth of the #USA

BUT PLEASE understand that #studentloans was never going to happen &amp; you could stop blaming #Trump &amp; #Republicans

#JoeBiden knew it would not pass but the #Democrats needed #votes for the #MidtermElections2022",https://pbs.twimg.com/profile_images/1352077758625673217/OCCWmwE-_normal.jpg,United States,help youth please understand never going happen could stop blaming knew would pass needed,"{'neg': 0.265, 'neu': 0.49, 'pos': 0.245, 'compound': -0.1027}",Negative
2939,3235,3235,3235,2022-11-12 15:34:11+00:00,ConstanceFran,353681122,"@DaniDougPost If they think the youth vote helped give the Republicans a shallaking in 2022, wait to see what happens if the #studentloanforgiveness is blocked by greedy Republicans. They may never have a majority again. The effects of overturning Roe was just the beginning of their demise.",https://pbs.twimg.com/profile_images/1414006848273928193/c8AshRox_normal.jpg,United States,think youth vote helped give republicans shallaking wait see happens blocked greedy republicans may never majority effects overturning roe beginning demise,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.5267}",Negative
2945,3241,3241,3241,2022-11-12 15:22:01+00:00,weasel287,1500735200652713985,"To everyone that voted blue with the student debt cancelation being a reason, do you feel dumb yet?  Have you realized that you got duped?

#Democrats #BlueWave #Republican #studentloanforgiveness #StudentDebtRelief",https://pbs.twimg.com/profile_images/1571508735604051968/aaYmEa0I_normal.jpg,United States,everyone voted blue student debt cancelation reason feel dumb yet realized got duped,"{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.8225}",Negative
2946,3242,3242,3242,2022-11-12 15:22:00+00:00,PApromiseHE,966368774030053378,Federal court strikes down Biden’s #studentloanforgiveness program: https://t.co/UMlF3oGMV0 #ICYMI,https://pbs.twimg.com/profile_images/966375388871118849/mhBRG6Bs_normal.jpg,United States,federal court strikes biden program,"{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.3612}",Negative
2957,3254,3254,3254,2022-11-12 15:07:30+00:00,BrilliantGirlF,1213395556275347457,Insane #studentloanforgiveness https://t.co/2BK1jG8ef9,https://pbs.twimg.com/profile_images/1213396156190994432/9TGQ9kqd_normal.jpg,United States,insane,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}",Negative
2958,3255,3255,3255,2022-11-12 15:06:11+00:00,nolietees,1301535518753259522,"@dbongino Today is November 12th, 2022 and Dan Bongino whined about student loan forgiveness and YET he got a 9 MILLION PPP loan bailout w/ the rest of the @GOP hypocrites.

@POTUS #studentloanforgiveness @RepGuthrie @RepCarolMiller @RepMattGaetz @RepMTG @VernBuchanan @RepRWilliams https://t.co/12JdTVhn95",https://pbs.twimg.com/profile_images/1366607595956555780/yZje_mTY_normal.jpg,United States,today november th dan bongino whined student loan forgiveness yet got million ppp loan bailout w rest hypocrites,"{'neg': 0.17, 'neu': 0.722, 'pos': 0.108, 'compound': -0.0516}",Negative
2960,3257,3257,3257,2022-11-12 14:59:21+00:00,CAF411,212113876,"@news4buffalo UNACCEPTABLE!  

@POTUS is failing to uphold campaign promises!   #studentloanforgiveness #StudentDebtRelief #StudentDebt",https://pbs.twimg.com/profile_images/1420920438738149380/whghYuyj_normal.jpg,United States,unacceptable failing uphold campaign promises,"{'neg': 0.578, 'neu': 0.183, 'pos': 0.239, 'compound': -0.5719}",Negative
2963,3260,3260,3260,2022-11-12 14:54:01+00:00,CPwrFCU,256111222,"Many borrowers are questioning what happens after they have applied for #StudentLoanForgiveness. Do they need to do anything else while they wait?
https://t.co/rNnL2SOhlf",https://pbs.twimg.com/profile_images/514047838519439360/2QJyTTyW_normal.jpeg,United States,many borrowers questioning happens applied need anything else wait,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1027}",Negative
2965,3263,3263,3263,2022-11-12 14:51:35+00:00,HortonAusten,1373269103838957575,"What people aren’t understanding about the #studentloanforgiveness getting struck down is that the case had no standing; assuming that judges make unbiased rulings, it would probably get overturned. It sets a bad precedent.",https://pbs.twimg.com/profile_images/1373269430604546051/LjAj0BXn_normal.jpg,United States,people understanding getting struck case standing assuming judges make unbiased rulings would probably get overturned sets bad precedent,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.6808}",Negative
2966,3264,3264,3264,2022-11-12 14:44:30+00:00,The_book_girl,17054728,This #studentloanforgiveness I'm mad as hell and I can't  for the life of me understand why EVERYONE ISN'T. https://t.co/6h0FXq8XAN,https://pbs.twimg.com/profile_images/1346326013911965697/Re8LO2LM_normal.jpg,United States,im mad hell cant life understand everyone isnt,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.8316}",Negative
2968,3266,3266,3266,2022-11-12 14:27:21+00:00,KarenDoe50,915137490,This was the tweet Mikey was replying to: Pay your own debts. I've paid mine. 🙄  #studentloanforgiveness https://t.co/O6JWi6pfXx,https://pbs.twimg.com/profile_images/2785652434/e5b560b1d3e2de09fc0dbdd72efb2ae3_normal.jpeg,United States,tweet mikey replying pay debts ive paid mine,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.1027}",Negative
2970,3268,3268,3268,2022-11-12 14:24:00+00:00,hitrajesh,1723561723,"In 2025 the 🇺🇸 will say we did not know what we were getting into and ask the Fed for forgiveness, the fake capitalism of 2008 will finally die. a new socio economic model with Libra coin remember Facebook? Will rise in 2030s, no one will own anything #studentloanforgiveness",https://pbs.twimg.com/profile_images/378800000402269163/e849e9544b8cc4b54cbddb37517ac385_normal.png,United States,say know getting ask fed forgiveness fake capitalism finally die new socio economic model libra coin remember facebook rise one anything,"{'neg': 0.258, 'neu': 0.664, 'pos': 0.077, 'compound': -0.7096}",Negative
2971,3269,3269,3269,2022-11-12 14:22:59+00:00,belt_of_truth_,1589396727710244864,So Biden spent over 40 years in Congress and didn’t know they appropriate money? His  #studentloanforgiveness executive order was a scam on Gen Y and Z to buy votes. He knew it was #unconstitutional You have been had by Biden,https://pbs.twimg.com/profile_images/1590110346924228616/qr-s3XnZ_normal.jpg,United States,biden spent years congress know appropriate money executive order scam gen z buy votes knew biden,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.5719}",Negative
2973,3272,3272,3272,2022-11-12 14:16:00+00:00,RedPilledAlex,1586766850079219714,"Naturally, Biden’s Student Loan “Bailout” was ruled unconstitutional. How many young voters have regret now?! #studentloanforgiveness",https://pbs.twimg.com/profile_images/1588679783541608450/CWz90p6U_normal.jpg,United States,naturally biden student loan bailout ruled unconstitutional many young voters regret,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4939}",Negative
2974,3273,3273,3273,2022-11-12 14:13:04+00:00,LeggioJohn,1342156110,Suckers!!! #BidenWorstPresidentEver #studentloanforgiveness #conman #fooledyou https://t.co/4QMiQYoFmO,https://pbs.twimg.com/profile_images/1586124873373548545/mUGlQsZl_normal.jpg,United States,suckers,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5106}",Negative
2978,3278,3278,3278,2022-11-12 14:00:13+00:00,HenryAgallar,1417542428924551171,Student loan debt forgiveness put on pause. #studentloanforgiveness #studentloans https://t.co/SbHK8RuJtT,https://pbs.twimg.com/profile_images/1427663074035646466/u7ZXy3qX_normal.jpg,United States,student loan debt forgiveness put pause,"{'neg': 0.291, 'neu': 0.465, 'pos': 0.244, 'compound': -0.1027}",Negative
2983,3285,3285,3285,2022-11-12 13:54:13+00:00,DakiniBliss,1305665689,"@briebriejoy You’re implying young ppl would not have voted, or worse voted Rep if not for loan forgiveness. Do you hear how you’re minimizing your generation? If Dems hold congress &amp; senate you’ll see legislation for debt forgiveness. 2/2 #studentloanforgiveness",https://pbs.twimg.com/profile_images/1599489838696259593/aBcTrRrP_normal.jpg,United States,implying young ppl would voted worse voted rep loan forgiveness hear minimizing generation dems hold congress senate see legislation debt forgiveness,"{'neg': 0.209, 'neu': 0.634, 'pos': 0.157, 'compound': -0.34}",Negative
2984,3286,3286,3286,2022-11-12 13:53:36+00:00,7GodKnowledge2,1228918817520222209,If @POTUS really wanted to do something he could just freeze student loan payments indefinitely until they stop using their judicial activist in judgeships from blocking the relief 🤷🏿‍♂️. #studentloanforgiveness #loanforgiveness #redflag #RedTsunami2022 #RedWaveFail #RedWaveComing,https://pbs.twimg.com/profile_images/1256957707514515458/d8ymbtg8_normal.jpg,United States,really wanted something could freeze student loan payments indefinitely stop using judicial activist judgeships blocking relief,"{'neg': 0.227, 'neu': 0.569, 'pos': 0.204, 'compound': -0.128}",Negative
2988,3290,3290,3290,2022-11-12 13:47:26+00:00,CAF411,212113876,@FOX10Phoenix @POTUS #Biden you made promises in your presidential campaign which you are failing to keep! #studentloanforgiveness #studentloans #StudentDebtRelief #StudentLoans2022,https://pbs.twimg.com/profile_images/1420920438738149380/whghYuyj_normal.jpg,United States,made promises presidential campaign failing keep,"{'neg': 0.333, 'neu': 0.404, 'pos': 0.263, 'compound': -0.1779}",Negative
2993,3297,3297,3297,2022-11-12 13:36:52+00:00,EnviroSmartGOP,3618841873,Anybody still think of this guy as a Republican . David frum 🇨🇦 Canada . He is from Canada . I want my $ we paid him back . BACK ! HE is icehole #NeverTrumper he worked John Strapon ( Bolt-on ) to defeat #PresidentTrump . #leaked  #UkraineWar #studentloanforgiveness #Election2022 https://t.co/2Jtv6VUVUP https://t.co/AjUttpk5fZ,https://pbs.twimg.com/profile_images/1589398695337934849/u--WpUIY_normal.jpg,United States,anybody still think guy republican david frum canada canada want paid back back icehole worked john strapon bolt defeat,"{'neg': 0.141, 'neu': 0.798, 'pos': 0.061, 'compound': -0.4019}",Negative
2996,3301,3301,3301,2022-11-12 13:31:39+00:00,AliciaPretyman,1400796732322041861,"@FoxBusiness #Biden could have done #studentloanforgiveness 
On Day One
 For the amount 
Elizabeth Warren and other's were asking for ($50k)
So why didnt he?
Because the 
ONE PARTY SYSTEM that #JoeBiden is a card holding member of, never wanted to forgive Student Loan Debt.
#WakeUpSheeple",https://pbs.twimg.com/profile_images/1585821408319283200/tFv3ycMy_normal.jpg,United States,could done day one amount elizabeth warren others asking k didnt one party system card holding member never wanted forgive student loan debt,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.678}",Negative
3004,3311,3311,3311,2022-11-12 13:19:51+00:00,GQ_Accountant,21522989,"US #Midterm 2022 Update: The Red wave was met with a Blue wall. 

The biggest side loss has got to be the #StudentLoanForgiveness battle. As we enter a slow and difficult 2023, for some household, this might be the straw that broke the camel's back.",https://pbs.twimg.com/profile_images/1289354765558784000/6bDxh9zA_normal.jpg,United States,us update red wave met blue wall biggest side loss got battle enter slow difficult household might straw broke camels back,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.8481}",Negative
3007,3314,3314,3314,2022-11-12 13:12:43+00:00,chief_huskie,130053256,"millennials have had since banks got bailed out and we got locked up. This is so selfish it's not even funny. I wonder if they even realize they're about to become some of the most hated people in America.. 

#studentloanforgiveness
#GOPTraitorsToDemocracy
https://t.co/7DFJLPx14e",https://pbs.twimg.com/profile_images/1469284219725791232/fvKttmwZ_normal.jpg,United States,millennials since banks got bailed got locked selfish even funny wonder even realize theyre become hated people america,"{'neg': 0.29, 'neu': 0.595, 'pos': 0.115, 'compound': -0.6597}",Negative
3009,3316,3316,3316,2022-11-12 13:09:19+00:00,girlfromoz1,1077703842148438016,@Victorshi2020 Shame burdens promised #studentloanforgiveness will not happen hahahahaha,https://pbs.twimg.com/profile_images/1599318856551772164/b0eAt88j_normal.jpg,United States,shame burdens promised happen hahahahaha,"{'neg': 0.554, 'neu': 0.198, 'pos': 0.248, 'compound': -0.4767}",Negative
3016,3323,3323,3323,2022-11-12 12:55:06+00:00,PhillipLevy25,293226112,Democrats should immediately write up a bill for the exact same #studentloanforgiveness that Biden proposed. See if Republicans realize that if they continually fail to help the younger generations they are unlikely to survive future elections.,https://pbs.twimg.com/profile_images/1275527778176303104/6Nhprolh_normal.jpg,United States,democrats immediately write bill exact biden proposed see republicans realize continually fail help younger generations unlikely survive future elections,"{'neg': 0.151, 'neu': 0.733, 'pos': 0.116, 'compound': -0.2023}",Negative
3019,3326,3326,3326,2022-11-12 12:53:15+00:00,DerekVarsalona,23340871,THE DAILY RANT: STUDENT LOAN SOCIALISM STOPPED https://t.co/C1knYXpBYs Student Loan Socialism is stopped. Read my take on THE DAILY RANT ON BLOGGER. #studentloanforgiveness #socialism https://t.co/Fz5LEPtxjG,https://pbs.twimg.com/profile_images/438903333223288832/zhq_VDcA_normal.jpeg,United States,daily rant student loan socialism stopped student loan socialism stopped read take daily rant blogger,"{'neg': 0.439, 'neu': 0.561, 'pos': 0.0, 'compound': -0.765}",Negative
3022,3331,3331,3331,2022-11-12 12:39:59+00:00,Michael72017843,1478131597689958400,"Here is a little secret depending on your job, you can set it that you only pay $50 a month. #studentloanforgiveness",https://pbs.twimg.com/profile_images/1478131699171135496/ugmQy_4b_normal.png,United States,little secret depending job set pay month,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.1027}",Negative
3033,3343,3343,3343,2022-11-12 12:14:50+00:00,jamiebenson,343135114,"We've been doing #studentloanforgiveness wrong.  

Make humans legally corporations. The courts will have to recognize us as people and bail us out. #citizensunited",https://pbs.twimg.com/profile_images/1348033772877451267/4-IUuIpV_normal.jpg,United States,weve wrong make humans legally corporations courts recognize us people bail us,"{'neg': 0.214, 'neu': 0.69, 'pos': 0.097, 'compound': -0.4019}",Negative
3034,3344,3344,3344,2022-11-12 12:14:36+00:00,RichFitzwell524,1312703802903007235,Hey #GenZVoters You’re not getting #studentloanforgiveness Period. The #BigGuy lied. Who’d you vote for?,https://pbs.twimg.com/profile_images/1599556693901418497/wr-pWLZG_normal.jpg,United States,hey getting period lied vote,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.3818}",Negative
3041,3351,3351,3351,2022-11-12 11:31:33+00:00,SunshineMarty,389860692,How the hell is #studentloanforgiveness illegal. It wasn’t illegal to put me in debt for a education.,https://pbs.twimg.com/profile_images/1012683475521064965/aLBeSeUu_normal.jpg,United States,hell illegal illegal put debt education,"{'neg': 0.877, 'neu': 0.123, 'pos': 0.0, 'compound': -0.936}",Negative
3046,3356,3356,3356,2022-11-12 10:59:40+00:00,spankyd30,1335923704950378496,"Let me dumb this down for the libs in the back….

The Biden Admin KNEW student debt relief was unconstitutional but they needed your vote so they did it anyway and TRICKED you.  You voted Democrat and now we’re all fucked.
Catching on yet? #Bidenflation #studentloanforgiveness",https://pbs.twimg.com/profile_images/1339302251387629568/SMAygyo-_normal.jpg,United States,let dumb libs back biden admin knew student debt relief unconstitutional needed vote anyway tricked voted democrat fucked catching yet,"{'neg': 0.395, 'neu': 0.502, 'pos': 0.104, 'compound': -0.8271}",Negative
3047,3357,3357,3357,2022-11-12 10:57:57+00:00,GuruPundit,727973356914495489,"#studentloanforgiveness was a hoax perpetrated on #GenZ #GenZVoters #millenials to harvest votes for #Democrats in #MidtermElections2022 #Midterms; the program was revoked: deemed judicially unconstitutional, 1 day after #Election2022",https://pbs.twimg.com/profile_images/757011729662574592/IhrBwK_6_normal.jpg,United States,hoax perpetrated harvest votes program revoked deemed judicially unconstitutional day,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}",Negative
3048,3358,3358,3358,2022-11-12 10:53:38+00:00,DrJeffKoloze,836709230,"@BreitbartNews Translation: #Democratic young people have been used again.

Besides that, if the puppet Biden really believed in #studentloanforgiveness, his handlers would have appealed to the Supreme Court.

Reject @JoeBiden's useless #DemocraticParty and vote #Republican in every election.",https://pbs.twimg.com/profile_images/2632174662/1c08c1ac45e8a13cc28a32e0f5cd8829_normal.jpeg,United States,translation young people used besides puppet biden really believed handlers would appealed supreme court reject useless vote every election,"{'neg': 0.219, 'neu': 0.637, 'pos': 0.143, 'compound': -0.2263}",Negative
3049,3359,3359,3359,2022-11-12 10:51:36+00:00,FleursMackinac,1129803418376318978,@DebtCrisisOrg Hey @POTUS how about you solve this problem for millions of Americans and #CancelStudentDebt #CancelAllStudentDebtNow #studentloanforgiveness #Hispanic #women #BlackWomen,https://pbs.twimg.com/profile_images/1129803754168041472/1YrLptbX_normal.jpg,United States,hey solve problem millions americans,"{'neg': 0.36, 'neu': 0.4, 'pos': 0.24, 'compound': -0.2263}",Negative
3051,3361,3361,3361,2022-11-12 10:46:38+00:00,RamitPMasti,19021930,EXPLAINER: Where does the student loan debt plan stand? (from @AP) #studentloanforgiveness #TheGOPisMean  https://t.co/8AKuBAHHuk,https://pbs.twimg.com/profile_images/1347719120/EDITFor-Twitter_normal.jpg,United States,explainer student loan debt plan stand,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.3612}",Negative
3052,3362,3362,3362,2022-11-12 10:43:17+00:00,AliveNed88,821326544228466688,I really don't care what your opinion is on student debt relief if you voted for a guy who went bankrupt 3 times and didn't pay a bunch of loans back. #studentloanforgiveness,https://pbs.twimg.com/profile_images/1548344869122256904/IkLEspxU_normal.jpg,United States,really dont care opinion student debt relief voted guy went bankrupt times didnt pay bunch loans back,"{'neg': 0.355, 'neu': 0.472, 'pos': 0.173, 'compound': -0.6819}",Negative
3056,3367,3367,3367,2022-11-12 10:02:32+00:00,Valerie67491822,1177933793057034240,They are going to spend more $ fighting #studentloanforgiveness than it would take to implement.,https://pbs.twimg.com/profile_images/1177934198398738432/5URTSgFe_normal.jpg,United States,going spend fighting would take implement,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.3612}",Negative
3057,3368,3368,3368,2022-11-12 09:59:19+00:00,humtohhain,1552776500289552385,"Urgent Need
Digital Marketing Executive
Wordpress Developer
Full Time
Salary Depends On Interview
Minimum Pakage 3lack/annum
For More Inquiry send CV on 
Info@humtohhain.com
https://t.co/6bXrXSkBKw
+91-7668512557
#Leaked #BlackPanther #studentloanforgiveness #DigitalArtist",https://pbs.twimg.com/profile_images/1562866918867890181/FSh-705N_normal.jpg,United States,urgent need digital marketing executive wordpress developer full time salary depends interview minimum pakage lack annum inquiry send cv info com,"{'neg': 0.1, 'neu': 0.823, 'pos': 0.078, 'compound': -0.128}",Negative
3058,3369,3369,3369,2022-11-12 09:52:48+00:00,BorisTheBleu,1026091732314808320,"@TankerDog33 #Biden didn’t stop the #StudentLoanForgiveness a tRump appointed Judge did 

Are you advocating that they’re working together?

https://t.co/qfixvlBvRY",https://pbs.twimg.com/profile_images/1163565979215044608/MjXanYY7_normal.jpg,United States,stop trump appointed judge advocating working together,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}",Negative
3060,3372,3372,3372,2022-11-12 09:06:39+00:00,MichaelWBrennan,3933310425,Debt is slavery. Student debt has 40m+ in chains. Those who don’t want relief for those 40m+ are pro slavery and hate freedom. #studentloanforgiveness,https://pbs.twimg.com/profile_images/1097509847367602181/wHtis6Xr_normal.jpg,United States,debt slavery student debt chains want relief pro slavery hate freedom,"{'neg': 0.612, 'neu': 0.1, 'pos': 0.288, 'compound': -0.8934}",Negative
3061,3373,3373,3373,2022-11-12 08:45:21+00:00,HoundTheLibs,835406541742346240,"@Lauren38886064 WRONG 
It wasn't ""stopped by Supreme Court as unconstitutional.""

A FIFTH CIRCUIT Federal judge in Texas said it was unlawful. There's already an appeal filed. It COULD go to the Supreme Court.

Quit spreading misinformation
Please and thank you 😊

#studentloanforgiveness",https://pbs.twimg.com/profile_images/1538028454855094276/Gs0yYuG6_normal.jpg,United States,wrong wasnt stopped supreme court unconstitutional fifth circuit federal judge texas said unlawful theres already appeal filed could go supreme court quit spreading misinformation please thank,"{'neg': 0.306, 'neu': 0.518, 'pos': 0.176, 'compound': -0.6987}",Negative
3067,3381,3381,3381,2022-11-12 07:53:01+00:00,JacksonThoreau,3309248957,"@JobCreatorsUSA @AOC @MLB @HomeDepot @CNN @CNNPolitics @ABC @CBS @NewsHour @usatodayDC @MSNBC @NBCNews @mmfa @PalmerReport @theintercept Hey @homedepot why the fuck does this Jobs creation network organization that seems to be nothing more than a far right front operation founded by one of your former CEOs want to keep millions of Americans from getting the #StudentDebtRelief they need? 
#studentloanforgiveness",https://pbs.twimg.com/profile_images/1593600782192066561/XAGtwuK0_normal.jpg,United States,hey fuck jobs creation network organization seems nothing far right front operation founded one former ceos want keep millions americans getting need,"{'neg': 0.135, 'neu': 0.734, 'pos': 0.131, 'compound': -0.2732}",Negative
3074,3388,3388,3388,2022-11-12 07:17:58+00:00,MammLakeMama,926967242494951425,"#GaslitCollegeStudents
#studentloanforgiveness 
#StudentDebtRelief 
#UCSD
Y'all got totally freaking manipulated &amp; keep asking for more kool-aid! https://t.co/lE2xrSM3Ot",https://pbs.twimg.com/profile_images/1590604242737197056/h8J3kmr3_normal.jpg,United States,yall got totally freaking manipulated keep asking kool aid,"{'neg': 0.46, 'neu': 0.54, 'pos': 0.0, 'compound': -0.7159}",Negative
3076,3390,3390,3390,2022-11-12 06:57:52+00:00,Bloop78246110,1473238394440400899,@washingtonpost Boutta get a lot worse after the gaslighting we all just went through.  He knew #studentloanforgiveness wasn’t gonna actually happen. It’s called failing on purpose.,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,United States,boutta get lot worse gaslighting went knew gonna actually happen called failing purpose,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.7506}",Negative
3080,3394,3394,3394,2022-11-12 06:20:48+00:00,AJFIN,31570669,@SenWarren @POTUS Democrats lied and 2024 will pay the price. #studentloanforgiveness #Students #StudentDebtRelief it was a big lie.,https://pbs.twimg.com/profile_images/622932958/Y4ANCA12STQQCA3UWFCWCAAJP1O9CA4K123DCABK0PAYCA3DD84FCAFWB2XACAZWTVFLCAMVJAMOCAFFK9IBCATLD2RECA23XQDUCAAPTRJ7CAG1AG73CAFDP6Q9CA6EXT1KCA1JUM8UCAQRHU7FCAYZTHRI_normal.jpg,United States,democrats lied pay price big lie,"{'neg': 0.5, 'neu': 0.5, 'pos': 0.0, 'compound': -0.4588}",Negative
3082,3396,3396,3396,2022-11-12 06:09:18+00:00,Bloop78246110,1473238394440400899,"@slayersnb @What46HasDone You forgot the part about the whole ‘bringing us to the brink of “‘Armageddon”’ thing. Oh, oh or how about the part where he lied about #studentloanforgiveness to get votes… 👩🏾‍🏫 do I need to get you some crayons so you understand? https://t.co/fphFd5Xjnx",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,United States,forgot part whole bringing us brink armageddon thing oh oh part lied get votes need get crayons understand,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3818}",Negative
3083,3397,3397,3397,2022-11-12 06:02:37+00:00,girlfromoz1,1077703842148438016,"@Victorshi2020 What happened to #studentloanforgiveness 
Its failed, burden led, its not happening!",https://pbs.twimg.com/profile_images/1599318856551772164/b0eAt88j_normal.jpg,United States,happened failed burden led happening,"{'neg': 0.674, 'neu': 0.326, 'pos': 0.0, 'compound': -0.7351}",Negative
3087,3401,3401,3401,2022-11-12 05:52:36+00:00,AJFIN,31570669,@SenSchumer It’s a Democrats scam for election purposes. Disgusting. #liars #studentloanforgiveness,https://pbs.twimg.com/profile_images/622932958/Y4ANCA12STQQCA3UWFCWCAAJP1O9CA4K123DCABK0PAYCA3DD84FCAFWB2XACAZWTVFLCAMVJAMOCAFFK9IBCATLD2RECA23XQDUCAAPTRJ7CAG1AG73CAFDP6Q9CA6EXT1KCA1JUM8UCAQRHU7FCAYZTHRI_normal.jpg,United States,democrats scam election purposes disgusting,"{'neg': 0.703, 'neu': 0.297, 'pos': 0.0, 'compound': -0.7964}",Negative
3088,3402,3402,3402,2022-11-12 05:51:37+00:00,AJFIN,31570669,@SenSchumer #studentloanforgiveness maybe the biggest scam ever by Democrats on the people. Disgusting. #studentloans ##liars,https://pbs.twimg.com/profile_images/622932958/Y4ANCA12STQQCA3UWFCWCAAJP1O9CA4K123DCABK0PAYCA3DD84FCAFWB2XACAZWTVFLCAMVJAMOCAFFK9IBCATLD2RECA23XQDUCAAPTRJ7CAG1AG73CAFDP6Q9CA6EXT1KCA1JUM8UCAQRHU7FCAYZTHRI_normal.jpg,United States,maybe biggest scam ever democrats people disgusting,"{'neg': 0.587, 'neu': 0.413, 'pos': 0.0, 'compound': -0.7964}",Negative
3090,3404,3404,3404,2022-11-12 05:43:42+00:00,DatterJuni,816770278546096128,"@BreitbartNews Of course. The election is over. 
Tough lesson, kids.
#studentloanforgiveness",https://pbs.twimg.com/profile_images/1532721720942919681/KV2cUtzV_normal.jpg,United States,course election tough lesson kids,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.128}",Negative
3102,3418,3418,3418,2022-11-12 04:26:43+00:00,FarisZwirahn,859272079,"It is like a ten-year-old bully boy game now--if I don't play, no one else is playing! #studentloanforgiveness https://t.co/pnv4WMt5jH",https://pbs.twimg.com/profile_images/1599818649493291012/e8cBDz7t_normal.jpg,United States,like ten year old bully boy game dont play one else playing,"{'neg': 0.299, 'neu': 0.456, 'pos': 0.245, 'compound': -0.2349}",Negative
3103,3419,3419,3419,2022-11-12 04:26:36+00:00,JaycesId,1517215620265353216,@Morning_Joe @Victorshi2020 Young people got fooled by the #StudentLoanForgiveness for your vote scam that won't ever materialize. They'll remember that in 2024.,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,United States,young people got fooled vote scam wont ever materialize theyll remember,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.743}",Negative
3106,3422,3422,3422,2022-11-12 04:11:42+00:00,fitnessracing,101856614,my doctor friend told his kids they need to have some SKIN in the GAME? wtf that even means? they have more then enough money to pay for any school? explain?? #studentloanforgiveness,https://pbs.twimg.com/profile_images/1326974582058840065/yXtaeV4j_normal.jpg,United States,doctor friend told kids need skin game wtf even means enough money pay school explain,"{'neg': 0.255, 'neu': 0.588, 'pos': 0.157, 'compound': -0.25}",Negative
3111,3428,3428,3428,2022-11-12 03:48:30+00:00,ChristinaMann2,315181809,"@covie_93 It's unconstitutional. Why not give families with children who have cancer money, what about disabled vets, homeless Americans, etc... see the issue with forgiving loans of just a certain group of people. #studentloanforgiveness",https://pbs.twimg.com/profile_images/1519262805026869248/stZ_2J_a_normal.jpg,United States,unconstitutional give families children cancer money disabled vets homeless americans etc see issue forgiving loans certain group people,"{'neg': 0.18, 'neu': 0.615, 'pos': 0.205, 'compound': -0.1027}",Negative
3119,3436,3436,3436,2022-11-12 03:30:00+00:00,KevinJamesShay,26121034,"@AOC Don't know if this is a big deal or not, but the same group that filed the Texas lawsuit credited with shutting down Biden's #studentloanforgiveness program is the same one that harassed Rep. Ocasio-Cortez over Amazon in 2019  https://t.co/8usXzOmaS6",https://pbs.twimg.com/profile_images/1600363949077168128/l_X8hqOR_normal.jpg,United States,dont know big deal group filed texas lawsuit credited shutting bidens program one harassed rep ocasio cortez amazon,"{'neg': 0.229, 'neu': 0.593, 'pos': 0.178, 'compound': -0.296}",Negative
3120,3437,3437,3437,2022-11-12 03:29:44+00:00,greevy64,260831308,Stupid is as stupid does #studentloanforgiveness #GOPTraitorsToDemocracy  Keep up the good work guys!! https://t.co/UZu4UwkjVs,https://pbs.twimg.com/profile_images/1547565787107364864/68JVVd_r_normal.jpg,United States,stupid stupid keep good work guys,"{'neg': 0.535, 'neu': 0.236, 'pos': 0.228, 'compound': -0.5994}",Negative
