,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User Name,User ID,Tweet,Image URL,Location,Cleaned_Tweet,scores,label
6717,7445,7445,7445,2022-10-29 11:31:00+00:00,Puffymonsta,107143385,"Same folks who are against #studentloanforgiveness were against #Obamacare 

Tells you everything you need to know 🙄 https://t.co/93y7MNX3te",https://pbs.twimg.com/profile_images/1590337706743267330/lLI5g1bi_normal.jpg,United States,folks tells everything need know,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6720,7448,7448,7448,2022-10-29 06:42:09+00:00,Zellot_Fanatic,1584348131831021569,How conservative feel #JoeBiden #nightmare #studentloanchecks #studentloanforgiveness https://t.co/ClYcK0Emmv,https://pbs.twimg.com/profile_images/1584353008506355713/6dItw-Wl_normal.jpg,United States,conservative feel,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6722,7450,7450,7450,2022-10-29 06:01:23+00:00,PoliticalClownP,323963398,"#studentloanforgiveness 

Gary Varvel for October 27, 2022 | https://t.co/yYheVLLDcN https://t.co/uNY8W3VdQM via @GoComics",https://pbs.twimg.com/profile_images/1598994834852876289/4dil2UqE_normal.jpg,United States,gary varvel october via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6729,7457,7457,7457,2022-10-29 01:56:31+00:00,whatsstreamin,1149893621568512001,"If you forgot.... 10/31 is the deadline 

#studentloanforgiveness
#friday
https://t.co/h3BcmG7FVA",https://pbs.twimg.com/profile_images/1552757406047752195/-Uc8FZ2F_normal.jpg,United States,forgot deadline,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6731,7459,7459,7459,2022-10-29 01:43:32+00:00,donellacandra,14721908,*PSA* I received the email in the images below from what appeared to be the US Dept. Of Education (@usedgov) telling me that I DONT’T need to fill out an app for #StudentLoanForgiveness that they had all the info they need w/ my servicers to automatically process it. I + https://t.co/cZC8jcaKJf,https://pbs.twimg.com/profile_images/1371184396213092355/uKCdf5Hk_normal.jpg,United States,psa received email images appeared us dept education telling dont need fill app info need w servicers automatically process,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6752,7482,7482,7482,2022-10-28 19:03:15+00:00,John_Walton_,67405855,.@POTUS predicts #studentloanforgiveness checks will go out within two weeks @BRProudNews  https://t.co/WDwZ5TXeZp,https://pbs.twimg.com/profile_images/1557494578466283520/zACVLkw8_normal.jpg,United States,predicts checks go within two weeks,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6760,7490,7490,7490,2022-10-28 17:29:28+00:00,Presproverbs,548726208,Let's get to the heart of the matter. Bring S.2598 and HR.9110 to the vote and PASS THEM. #studentloanforgiveness #StudentLoans2022 #studentloans https://t.co/h2gRHhEpVh,https://pbs.twimg.com/profile_images/2654139891/d5db1cae73392beca304c36c542e2cb6_normal.png,United States,lets get heart matter bring hr vote pass,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.0258}",Neutral
6781,7512,7512,7512,2022-10-28 11:34:32+00:00,iTreySantana,278757611,"If Desantis, Kemp, and, Abbott remains in power. We haven’t learned anything from Trump. #VoteBlueToProtectYourRights #VoteBlueForDemocracy #studentloanforgiveness  #change #TermLimits",https://pbs.twimg.com/profile_images/1126799071182774272/BHZT_PP8_normal.jpg,United States,desantis kemp abbott remains power learned anything trump,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6789,7521,7521,7521,2022-10-28 02:40:11+00:00,JOANNAessayist,973400007373213696,OMG do I need the signatures by Monday? #studentloanforgiveness #loan #debt #studentloan https://t.co/ssHAwRXjZi,https://pbs.twimg.com/profile_images/1406800339047747585/nCXUBS8M_normal.jpg,United States,omg need signatures monday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6792,7526,7526,7526,2022-10-28 01:38:23+00:00,jodi0406,3751558698,"So @RepMTG can’t stop bitching about #studentloanforgiveness but hey Marge how about that 180,000 loan forgiveness you and your (almost) ex-husband got?? That is 18X the loan forgiveness most people are getting. But that’s different right?  Cause it was YOUR life. #Hypocrite",https://pbs.twimg.com/profile_images/1421525075262525449/34qk74gM_normal.jpg,United States,stop bitching hey marge loan forgiveness almost ex husband got x loan forgiveness people getting different right cause life,"{'neg': 0.191, 'neu': 0.622, 'pos': 0.187, 'compound': -0.0258}",Neutral
6800,7534,7534,7534,2022-10-27 21:13:21+00:00,dottbot,30214303,"Y’all, it’s happening! 🥲 #studentloanforgiveness https://t.co/I8rzSTlIFP",https://pbs.twimg.com/profile_images/1175245814920294400/Bruythc5_normal.jpg,United States,happening,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6804,7538,7538,7538,2022-10-27 20:30:23+00:00,BWhatsthedeals,1443241845304266756,The deadline is Oct 31!! #studentloanforgiveness https://t.co/3ApcHd4TXz,https://pbs.twimg.com/profile_images/1443242112074588170/nYK-oLId_normal.jpg,United States,deadline oct,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6813,7547,7547,7547,2022-10-27 19:20:34+00:00,AntarianRani,253340432,"@seppi888 @TristanSnell Where is your comment about rich oil companies being subsidized by our tax dollars every year?
You just hate educated people?
#studentloanforgiveness #PSLF #OilProfits",https://pbs.twimg.com/profile_images/1246694864/ColoredLeaf_Fl135_normal.JPG,United States,comment rich oil companies subsidized tax dollars every year hate educated people,"{'neg': 0.214, 'neu': 0.578, 'pos': 0.208, 'compound': -0.0258}",Neutral
6832,7568,7568,7568,2022-10-27 16:10:12+00:00,opadunn1,1554611407,@StrikeDebt @MOHELA You forgot navient #FFEL #FFELP #studentloanforgiveness,https://pbs.twimg.com/profile_images/428696616992641024/yWQmQR2b_normal.jpeg,United States,forgot navient,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6845,7581,7581,7581,2022-10-27 13:58:11+00:00,maricabowabo,1153994552023355392,"@RepMTG Why did MTG seek PPP loans forgiveness?
But doesn't support🔍 #studentloanforgiveness 🔎

https://t.co/YrPohusl6c https://t.co/OrHtNpsvn2",https://pbs.twimg.com/profile_images/1485058686649307151/jaRIpCbg_normal.jpg,United States,mtg seek ppp loans forgiveness doesnt support,"{'neg': 0.241, 'neu': 0.534, 'pos': 0.224, 'compound': -0.0408}",Neutral
6849,7585,7585,7585,2022-10-27 13:09:25+00:00,FaithDismuke,1540670457652957185,A reminder to my 20 followers to keep applying for #studentloanforgiveness,https://pbs.twimg.com/profile_images/1540673433880494080/8y1jdlor_normal.jpg,United States,reminder followers keep applying,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6868,7608,7608,7608,2022-10-27 03:19:44+00:00,lundgrenrg,824461053987688449,Four signatures from four HR reps at four healthcare organizations and my application is in the mail! #pslf #studentloanforgiveness #please https://t.co/bTrizR6kwR,https://pbs.twimg.com/profile_images/1320417889334251520/g6OIu4gz_normal.jpg,United States,four signatures four hr reps four healthcare organizations application mail,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6877,7617,7617,7617,2022-10-27 01:19:31+00:00,JAParentGroup,2728590852,"This may apply to some of our teachers and administrators @SBJohnAdamsHigh @SouthBendCSC You have until October 31, 2022 to apply #studentloanforgiveness https://t.co/Sz0etvz5V9",https://pbs.twimg.com/profile_images/1511440280863612929/JDDeXOxl_normal.jpg,United States,may apply teachers administrators october apply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6879,7620,7620,7620,2022-10-27 00:53:13+00:00,tech_52,1361009389,#studentloanforgiveness is on the ballot. #VoteBlue on November 8. https://t.co/rngmuCkPby,https://pbs.twimg.com/profile_images/833780698804781056/cm3E9kls_normal.jpg,United States,ballot november,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6886,7629,7629,7629,2022-10-26 22:26:21+00:00,Alaskan3401,192338224,@JoeBiden Come on man! PPP loans kept businesses open and people  employed!#studentloanforgiveness wouldn’t do any of that,https://pbs.twimg.com/profile_images/1149823619/bilco_001_normal.jpg,United States,come man ppp loans kept businesses open people employed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6887,7630,7630,7630,2022-10-26 21:57:36+00:00,soyPLEA,1062806693057384448,"Current Attorney General @AGRutledge is against #studentloanforgiveness 

She is currently on the #Arkansas Ballot. #vote 🗳  #ARlege https://t.co/RfA5vZKcWR",https://pbs.twimg.com/profile_images/1587274156126703618/l-BE58Go_normal.jpg,United States,current attorney general currently ballot,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6905,7648,7648,7648,2022-10-26 21:28:25+00:00,StevenHarp_,2290406826,"@DrOz Can we get back to policies please? 

That's what people are #voting on. Not whether he stayed with parents. 

You oppose the one-time #student #loan #forgiveness.
That's a warning sign.

#studentloanforgiveness #StudentLoan",https://pbs.twimg.com/profile_images/1342975367074766848/Q5OXi9DZ_normal.jpg,United States,get back policies please thats people whether stayed parents oppose one time thats warning sign,"{'neg': 0.136, 'neu': 0.734, 'pos': 0.13, 'compound': -0.0258}",Neutral
6907,7650,7650,7650,2022-10-26 21:28:15+00:00,StevenHarp_,2290406826,"Can we get back to policies please? 

That's what people are #voting on. Not whether he stayed with parents. 

You oppose the one-time #student #loan #forgiveness.
That's a warning sign.

#studentloanforgiveness #StudentLoan https://t.co/16u3QQ7Tbx",https://pbs.twimg.com/profile_images/1342975367074766848/Q5OXi9DZ_normal.jpg,United States,get back policies please thats people whether stayed parents oppose one time thats warning sign,"{'neg': 0.136, 'neu': 0.734, 'pos': 0.13, 'compound': -0.0258}",Neutral
6924,7667,7667,7667,2022-10-26 20:30:00+00:00,HistBehindNews,1187126093930586112,"For America's history of student loan programs, listen to my conversation with Dr. Shermer, author of ""Indentured Students"": https://t.co/xS8x3Jl1EV

#studentloanforgiveness #StudentLoans2022 @DebtCrisisOrg @mcbyrne @carazelaya

https://t.co/UhJ2wgbLdu",https://pbs.twimg.com/profile_images/1521230290198302720/Dsahm3sQ_normal.jpg,United States,americas history student loan programs listen conversation dr shermer author indentured students,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6928,7672,7672,7672,2022-10-26 19:29:24+00:00,kfrankiii,33009193,"Call them out, Mr. President!  #StudentLoanForgiveness https://t.co/KTNU1cyJ8M",https://pbs.twimg.com/profile_images/1586734232835170306/cL9D7Owe_normal.jpg,United States,call mr president,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6936,7680,7680,7680,2022-10-26 18:16:17+00:00,mimicreature,176527913,"Don't wait! Apply for #StudentLoanForgiveness today. 
Also, #CapitalizeYourHashtags https://t.co/cVI9QXtrBX",https://pbs.twimg.com/profile_images/953567265798041600/u2xSzuSI_normal.jpg,United States,dont wait apply today also,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6939,7683,7683,7683,2022-10-26 17:36:35+00:00,dcap,807522,"💻Here’s the @WSJ article with my interview. It looks like my actual quote is missing; it could be a digital production error cuz normally articles like these end with a closing quote. I will let you know if they update the copy. 📲https://t.co/18qJLSpmpv
#studentloanforgiveness https://t.co/l6jOkToPPc",https://pbs.twimg.com/profile_images/1401022787171520512/O3C2RZFg_normal.jpg,United States,article interview looks like actual quote missing could digital production error cuz normally articles like end closing quote let know update copy,"{'neg': 0.176, 'neu': 0.645, 'pos': 0.179, 'compound': 0.0258}",Neutral
6941,7685,7685,7685,2022-10-26 16:46:46+00:00,NEDSMweatherman,1182448893629517828,@POTUS So is the law you signed.. err the Executive Order on #studentloanforgiveness yet here we are.,https://pbs.twimg.com/profile_images/1182451123677995008/ODx_MmVm_normal.jpg,United States,law signed err executive order yet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6942,7686,7686,7686,2022-10-26 16:45:21+00:00,So_journerYah,1319024326251872260,"Watch this ad people!
#VoteBlueForSoManyReasons 
#studentloanforgiveness 
#VoteBlueIn2022 https://t.co/OqTWV2Elc4",https://pbs.twimg.com/profile_images/1562444785637548032/HO-IzFhp_normal.jpg,United States,watch ad people,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6945,7689,7689,7689,2022-10-26 15:59:06+00:00,TheTake_Pod,1523914776979640320,https://t.co/WrGQdPMj4c Recorded my first talk on the #Wisdom app where I covered my thoughts on the Real Issue with the #studentloanforgiveness #podcast #Students #Politics #Midterms2022,https://pbs.twimg.com/profile_images/1537849652120371201/GFlEZj9n_normal.jpg,United States,recorded first talk app covered thoughts real issue,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6960,7704,7704,7704,2022-10-26 13:51:23+00:00,ericancook,913537633,@FAFSA @MOHELA WHY Won't someone answer the phone? #PSLF Your letters don't make sense #studentloanforgiveness #CustomerServiceisLacking,https://pbs.twimg.com/profile_images/1583299504228507648/huUfZVJC_normal.jpg,United States,wont someone answer phone letters dont make sense,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6968,7712,7712,7712,2022-10-26 12:29:55+00:00,StevenHarp_,2290406826,"These are the kind of shitheads putting the #studentloan on pause by #Republicans. 

REPUBLICANS have put a halt to #studentloanforgiveness. 

Do we want to be voting for these people? https://t.co/jLdIoKLV0u",https://pbs.twimg.com/profile_images/1342975367074766848/Q5OXi9DZ_normal.jpg,United States,kind shitheads putting pause republicans put halt want voting people,"{'neg': 0.235, 'neu': 0.458, 'pos': 0.307, 'compound': 0.0258}",Neutral
6970,7714,7714,7714,2022-10-26 12:01:05+00:00,MDCounties,238315997,"#ICMI Check out our blog about #studentloanforgiveness and #taxes. Read more⬇️
https://t.co/aWKbV3YUO4",https://pbs.twimg.com/profile_images/901111540828557315/_va0RIbW_normal.jpg,United States,check blog read,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6973,7717,7717,7717,2022-10-26 11:16:43+00:00,JarrettCampbe13,917708433100386304,@realJohnACastro The tyrannical left refuses to end the student loan program which would make colleges and universities instantly affordable. Instead subsidized universities and banks on the back of the American tax payer #studentloanforgiveness https://t.co/owxUejsvtG,https://pbs.twimg.com/profile_images/961714800031023105/txE8hjUd_normal.jpg,United States,tyrannical left refuses end student loan program would make colleges universities instantly affordable instead subsidized universities banks back american tax payer,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6981,7725,7725,7725,2022-10-26 05:55:03+00:00,AhamedKulhu17,354814886,"Shocking News regarding debt relief and student loan forgiveness! 
#studentloanforgiveness #wednesdaythought #Wednesdayvibe #FettermanForSenate #PASen 
https://t.co/z4B3hA3YGP",https://pbs.twimg.com/profile_images/1144948089108729856/lsD-XQSE_normal.jpg,United States,shocking news regarding debt relief student loan forgiveness,"{'neg': 0.361, 'neu': 0.278, 'pos': 0.361, 'compound': 0.0}",Neutral
6988,7734,7734,7734,2022-10-26 02:26:48+00:00,TheMrsDexter,760127000908591104,"@FAFSA  I am unable to Save or Submit my PSLF form on the website. I keep getting an error saying, ""An error has occurred with the submission. Please try saving again.""   

Anyone else having this issue?
#studentloanforgiveness #PSLF #FAFSA #studentloans",https://pbs.twimg.com/profile_images/1465880360617656322/SGj1jxWT_normal.jpg,United States,unable save submit pslf form website keep getting error saying error occurred submission please try saving anyone else issue,"{'neg': 0.208, 'neu': 0.579, 'pos': 0.212, 'compound': 0.0258}",Neutral
6992,7739,7739,7739,2022-10-26 02:16:14+00:00,kkpurplegirl,50373720,Apparently I’m an Elite Slacker.  Whatevs.  #studentloanforgiveness #debtrelief https://t.co/xrvtHusqSU,https://pbs.twimg.com/profile_images/1460446013907513355/bk9wx0ee_normal.jpg,United States,apparently elite slacker whatevs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6993,7740,7740,7740,2022-10-26 01:57:55+00:00,CarlonMight,256273920,#StudentLoanForgiveness should be a part of the African-American #Reparations package. #IJS,https://pbs.twimg.com/profile_images/1457887438597197830/GmnuwPcq_normal.jpg,United States,part african american package,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7004,7751,7751,7751,2022-10-26 00:50:49+00:00,constanceahath,355225577,"Apparently, @JohnFetterman believes tax cuts are equivalent to government handouts. 

What a JOKE. 

#studentloanforgiveness #PASenateDebate #PASen #VoteOZ #Oztober #PA 🇺🇸",https://pbs.twimg.com/profile_images/1413960041246466049/5ZxfoQAy_normal.jpg,United States,apparently believes tax cuts equivalent government handouts joke,"{'neg': 0.212, 'neu': 0.577, 'pos': 0.212, 'compound': 0.0}",Neutral
7008,7755,7755,7755,2022-10-26 00:14:09+00:00,tsn_says,1250049752688967680,Anyone get their #studentloanforgiveness yet? I predict it will never happen.,https://pbs.twimg.com/profile_images/1386148153699840003/kOBBzZYZ_normal.jpg,United States,anyone get yet predict never happen,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7015,7763,7763,7763,2022-10-25 23:23:07+00:00,MarkHutter2112,944212638,@JoeBiden @POTUS  NO ONE voted for the #studentloanforgiveness https://t.co/cLC88KlNJj,https://pbs.twimg.com/profile_images/2841278057/0d6cc0d91f1d8db161853ff9f00d2ac5_normal.jpeg,United States,one voted,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7017,7765,7765,7765,2022-10-25 23:00:41+00:00,JobCreatorsUSA,815270461,"Does @POTUS not know that the #studentloanforgiveness was an executive action and not passed by Congress? … 🤪

https://t.co/NIYoa7Rb0e",https://pbs.twimg.com/profile_images/926451454340141061/p6aSJYo8_normal.jpg,United States,know executive action passed congress,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7019,7767,7767,7767,2022-10-25 22:44:46+00:00,notoutvoted,244782448,Something the 🐑 will never hear about on @FoxNews #facts @rupertmurdoch GO BACK TO YOUR COUNTRY!  #studentloanforgiveness #GOPHypocrisy @tedcruz 🖕@RepMTG 🖕@GOPLeader 🖕 @GOP #RepublicansAreDestroyingAmerica https://t.co/hvmGlR7rTg https://t.co/0iBSGzyZYj,https://pbs.twimg.com/profile_images/1478398866378665988/m9oUPMEK_normal.jpg,United States,something never hear go back country,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7020,7768,7768,7768,2022-10-25 22:39:38+00:00,kojman1,194786961,"Tell them, Joe. #CNN .@CNN #MSNBC @MaddowBlog #studentloanforgiveness #student #Maddow #PPP @GOP #FoxNews #CNBC #FoxBusiness #MAGA #Trump @TheBeatWithAri https://t.co/xKdTmQIoJm",https://pbs.twimg.com/profile_images/634517676833009666/-C-3ut08_normal.jpg,United States,tell joe,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7026,7774,7774,7774,2022-10-25 21:57:20+00:00,Markd3211,1424090073469968391,"@Tjaronda @glacier_heart Live look of the University extracting the knowledge from the woman who set ablaze her college degree.
#College #University #Education #studentloanforgiveness https://t.co/cw1bbzMzzu",https://pbs.twimg.com/profile_images/1487635657971277828/ky6irbMl_normal.jpg,United States,live look university extracting knowledge woman set ablaze college degree,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7044,7792,7792,7792,2022-10-25 19:08:25+00:00,CaliDutchNL,1157953190723280896,@SenWarren @RepPressley What will you say to those with FFEL loans? #FFELP #ffel #studentloanforgiveness,https://pbs.twimg.com/profile_images/1157953436736004097/K3TQ0Y16_normal.jpg,United States,say ffel loans,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7046,7794,7794,7794,2022-10-25 19:02:47+00:00,bkusch86,898984640,@FAFSA why have contact phone numbers when no one is available to take my call? #pslf #studentloanforgiveness,https://pbs.twimg.com/profile_images/962805522310279168/BWdllJ_y_normal.jpg,United States,contact phone numbers one available take call,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7048,7796,7796,7796,2022-10-25 18:49:47+00:00,sn00pdad,1177288337360609280,"After clearly stating that #covid was over on @60Minutes #LiarInChief #JoeBiden now says that it's a #global emergency. Could this have anything to do with his #studentloanforgiveness, #BigPharma  or the #midterms 🤔 #LiarJoeBiden  #BidenLies #CovidShot #vaccines https://t.co/BpVpmG6qCu",https://pbs.twimg.com/profile_images/1573817579411488768/zmkYwulD_normal.jpg,United States,clearly stating says emergency could anything,"{'neg': 0.28, 'neu': 0.43, 'pos': 0.29, 'compound': 0.0258}",Neutral
7051,7799,7799,7799,2022-10-25 18:31:16+00:00,CaliDutchNL,1157953190723280896,@POTUS Are you doing ANYTHING for those With FFEL student loans? #FFELP #ffel #studentloanforgiveness,https://pbs.twimg.com/profile_images/1157953436736004097/K3TQ0Y16_normal.jpg,United States,anything ffel student loans,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7057,7805,7805,7805,2022-10-25 17:23:39+00:00,EAudi74,939174766233219072,"#pronouns 
#racist 
#studentloanforgiveness 
#triggerwarning 
WHERE IS THE PLACE TO ENTER MY PRONOUNS! 
I GO BY 🤡🤡🤡🤡🤡🤡 https://t.co/pMM9haS2Ca",https://pbs.twimg.com/profile_images/1588329643374936064/91zmI-Hf_normal.jpg,United States,place enter pronouns go,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7063,7811,7811,7811,2022-10-25 17:17:42+00:00,5thCorona,29294326,#VOTE out the #GOP #Vote #Vote #Vote Republican Lead States oppose #StudentLoanForgiveness https://t.co/emSuFGTQ3D,https://pbs.twimg.com/profile_images/1596561504375013379/oUCDGXSK_normal.jpg,United States,republican lead states oppose,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7068,7817,7817,7817,2022-10-25 16:57:16+00:00,recDNA,556327161,"#IStandWithPresidentBiden 
#StudentLoanForgiveness
Get out and vote! https://t.co/kqxaSMpkbt",https://pbs.twimg.com/profile_images/1230565045026734081/pTnzskfZ_normal.jpg,United States,get vote,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7069,7818,7818,7818,2022-10-25 16:56:54+00:00,amritcheng,3115045989,"I'm on hour two of being on hold with @MOHELA. This is my second call this morning - my first one took an hour to get through to someone and then they hung up right after saying, ""hello.""

#studentloanforgiveness #PSLF https://t.co/dH2VWVHFqQ",https://pbs.twimg.com/profile_images/580772547760795648/p5vfAMFw_normal.jpg,United States,im hour two hold second call morning first one took hour get someone hung right saying hello,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7074,7824,7824,7824,2022-10-25 15:15:00+00:00,ambition_alley,2826286867,"#StudentDebtRelief may or may not happen but if you'll have a remaining balance after the $10k or $20k is wiped then do these 6 things to prepare yourself.

Link: https://t.co/RFlj6RDXFN

#studentloanforgiveness #StudentLoans #debt #finances #financetips #personalfinances https://t.co/yOKSNZXJQF",https://pbs.twimg.com/profile_images/1256675659780423681/nAjJZHLy_normal.jpg,United States,may may happen youll remaining balance k k wiped things prepare link,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7075,7825,7825,7825,2022-10-25 14:46:01+00:00,CPwrFCU,256111222,"According to officials with the Biden administration, the #StudentLoanForgiveness application process is open and the forms should take five minutes to complete.
https://t.co/0EUgVs1D58",https://pbs.twimg.com/profile_images/514047838519439360/2QJyTTyW_normal.jpeg,United States,according officials biden administration application process open forms take five minutes complete,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7076,7826,7826,7826,2022-10-25 14:40:01+00:00,empireonecredit,4108588821,"What Can You Expect When Your Student Loan Is In Collection?

#studentloans #studentloanforgiveness #debtconsolidation #debtfree #loans #ontariocanada #empireonecredit

https://t.co/Kly1gCLaHZ",https://pbs.twimg.com/profile_images/1474041081872338944/n-TrXTlk_normal.jpg,United States,expect student loan collection,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7082,7832,7832,7832,2022-10-25 13:36:11+00:00,Lifeskills0,391100576,The Justice Department argued the lawsuit is “based on speculation about possible downstream economic effects”  of Biden's student loan action. #BlackTwitter #studentloanforgiveness  https://t.co/1aTOTjNFg8 via @HuffPostPol,https://pbs.twimg.com/profile_images/1659685279/school1_normal.gif,United States,justice department argued lawsuit based speculation possible downstream economic effects bidens student loan action via,"{'neg': 0.222, 'neu': 0.606, 'pos': 0.172, 'compound': -0.0}",Neutral
7084,7834,7834,7834,2022-10-25 13:04:29+00:00,timmeb454,2693028116,"Is this the program you said Congress voted on, basement dummy? Never happened, did it #Joementia? #FJB #FJoeBiden #BrandonAdministration #WorstPresidentEver #studentloanforgiveness https://t.co/IfB8VX05wH",https://pbs.twimg.com/profile_images/530081121132765184/_fuls-5c_normal.jpeg,United States,program said congress voted basement dummy never happened,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7085,7835,7835,7835,2022-10-25 13:03:07+00:00,RinStef3,1432691038783692804,#studentloanforgiveness is NOT a bill. https://t.co/VHPlXOFzq2,https://pbs.twimg.com/profile_images/1437969395897282562/YUnWpS4E_normal.jpg,United States,bill,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7086,7837,7837,7837,2022-10-25 12:43:23+00:00,Raudel101,1272630610666950657,Remember who is attempting to stop the student loan forgiveness when you vote this mid-term #studentloanforgiveness,https://pbs.twimg.com/profile_images/1599921212632829952/Jk9XSpIk_normal.jpg,United States,remember attempting stop student loan forgiveness vote mid term,"{'neg': 0.195, 'neu': 0.619, 'pos': 0.186, 'compound': -0.0258}",Neutral
7089,7840,7840,7840,2022-10-25 11:51:26+00:00,1022Cp,902126293,@washingtonpost The average American worker is paying for these student loans. #studentloanforgiveness @PennStateAlums @PennState https://t.co/9B7xUVpcyI,https://pbs.twimg.com/profile_images/1546526878349000704/oC4GmStd_normal.jpg,United States,average american worker paying student loans,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7096,7848,7848,7848,2022-10-25 09:53:40+00:00,CaliDutchNL,1157953190723280896,@SenWarren What is the plan for those with FFEL student loans? #ffel #ffelp #studentloanforgiveness,https://pbs.twimg.com/profile_images/1157953436736004097/K3TQ0Y16_normal.jpg,United States,plan ffel student loans,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7099,7851,7851,7851,2022-10-25 09:34:13+00:00,naughtygalmoi,577251879,Check out MoonWater's video! #TikTok https://t.co/F9TfpCX7o9 #PresidentBiden #studentloanforgiveness ☕️,https://pbs.twimg.com/profile_images/1573902322144509952/UWHhDOIl_normal.jpg,United States,check moonwaters video,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
